onset	duration	"“text"""	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	adaptive_acc	stop_acc	new_trial_type
235292	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	486	1302617	0.0-21.4-0.4	beast_fmri_test	276	1302510,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
235195.71759821405	0.0	n/a	573	89	2750	94.282401786	stim	stop-signal	487	1305365	0.0-21.4-1.4	beast_fmri_test	276	1303189,/,1303867,/,1304544,/,1305225,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2750.0	2.0	4.0	stop	non-target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	go_stim
237945.71759821405	2750.0	n/a	573	89	2750	94.282401786	stim	stop-signal	487	1305365	0.0-21.4-1.4	beast_fmri_test	276	1303189,/,1303867,/,1304544,/,1305225,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2750.0	2.0	4.0	stop	non-target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
237945.71759821405	94.282401785993443	n/a	573	89	2750	94.282401786	stim	stop-signal	487	1305365	0.0-21.4-1.4	beast_fmri_test	276	1303189,/,1303867,/,1304544,/,1305225,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2750.0	2.0	4.0	stop	non-target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	ITI
238704	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	488	1306029	0.0-21.5-0.5	beast_fmri_test	276	1305907,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
238114.43411147036	2750	n/a	576	89	2750	590.56588853	stim	stop-signal	489	1308780	0.0-21.5-1.5	beast_fmri_test	276	1306585,/,1307264,/,1307944,/,1308623,/,1309300,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	2.0	5.0	go	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
240864.43411147036	590.56588852954121	n/a	576	89	2750	590.56588853	stim	stop-signal	489	1308780	0.0-21.5-1.5	beast_fmri_test	276	1306585,/,1307264,/,1307944,/,1308623,/,1309300,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	2.0	5.0	go	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
242599	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	490	1309924	0.0-21.6-0.6	beast_fmri_test	276	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
242423.40530488803	2750	n/a	593	71	2750	178.594695112	stim	stop-signal	491	1312677	0.0-21.6-1.6	beast_fmri_test	276	1309979,/,1310660,/,1311340,/,1312020,/,1312699,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2750.0	2.0	6.0	go	target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
245173.40530488803	178.59469511185418	n/a	593	71	2750	178.594695112	stim	stop-signal	491	1312677	0.0-21.6-1.6	beast_fmri_test	276	1309979,/,1310660,/,1311340,/,1312020,/,1312699,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2750.0	2.0	6.0	go	target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
246083	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	492	1313408	0.0-21.7-0.7	beast_fmri_test	276	1313379,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
244378.00889389706	2750	n/a	689	89	2750	1707.9911061	stim	stop-signal	493	1316161	0.0-21.7-1.7	beast_fmri_test	276	1314061,/,1314740,/,1315421,/,1316099,/,1316779,/,1317459,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	7.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
247128.00889389706	1707.9911061029816	n/a	689	89	2750	1707.9911061	stim	stop-signal	493	1316161	0.0-21.7-1.7	beast_fmri_test	276	1314061,/,1314740,/,1315421,/,1316099,/,1316779,/,1317459,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	7.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
251097	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	494	1318422	0.0-21.8-0.8	beast_fmri_test	276	1318140,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
249403.27866314701	2750	n/a	1544	89	2750	1697.72133685	stim	stop-signal	495	1321176	0.0-21.8-1.8	beast_fmri_test	276	1318820,/,1319500,/,1320179,/,1320860,/,1321540,/,1322220,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	2.0	8.0	go	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
252153.27866314701	1697.7213368529947	n/a	1544	89	2750	1697.72133685	stim	stop-signal	495	1321176	0.0-21.8-1.8	beast_fmri_test	276	1318820,/,1319500,/,1320179,/,1320860,/,1321540,/,1322220,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	2.0	8.0	go	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
256100	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	496	1323425	0.0-21.9-0.9	beast_fmri_test	276	1322925,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
254836.59208121779	0.0	n/a	1123	71	2750	1264.40791878	stim	stop-signal	497	1326176	0.0-21.9-1.9	beast_fmri_test	276	1323578,/,1324255,/,1324936,/,1325616,/,1326295,/,1326976,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	2.0	9.0	stop	target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	go_stim
257586.59208121779	2750.0	n/a	1123	71	2750	1264.40791878	stim	stop-signal	497	1326176	0.0-21.9-1.9	beast_fmri_test	276	1323578,/,1324255,/,1324936,/,1325616,/,1326295,/,1326976,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	2.0	9.0	stop	target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
257586.59208121779	1264.407918782236	n/a	1123	71	2750	1264.40791878	stim	stop-signal	497	1326176	0.0-21.9-1.9	beast_fmri_test	276	1323578,/,1324255,/,1324936,/,1325616,/,1326295,/,1326976,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	2.0	9.0	stop	target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	ITI
260663	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	498	1327988	0.0-21.10-0.10	beast_fmri_test	276	1327655,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
260584.76950211753	2750	n/a	411	89	2750	76.2304978824	stim	stop-signal	499	1330736	0.0-21.10-1.10	beast_fmri_test	276	1328336,/,1329012,/,1329691,/,1330371,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2750.0	2.0	10.0	go	non-target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
263334.76950211753	76.230497882438712	n/a	411	89	2750	76.2304978824	stim	stop-signal	499	1330736	0.0-21.10-1.10	beast_fmri_test	276	1328336,/,1329012,/,1329691,/,1330371,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2750.0	2.0	10.0	go	non-target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
264043	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	500	1331368	0.0-21.11-0.11	beast_fmri_test	276	1331051,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
262551.12791450322	0.0	n/a	1160	71	2750	1494.8720855	stim	stop-signal	501	1334121	0.0-21.11-1.11	beast_fmri_test	276	1331731,/,1332411,/,1333091,/,1333770,/,1334451,/,1335130,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	2.0	11.0	stop	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	go_stim
265301.12791450322	2750.0	n/a	1160	71	2750	1494.8720855	stim	stop-signal	501	1334121	0.0-21.11-1.11	beast_fmri_test	276	1331731,/,1332411,/,1333091,/,1333770,/,1334451,/,1335130,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	2.0	11.0	stop	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
265301.12791450322	1494.872085496705	n/a	1160	71	2750	1494.8720855	stim	stop-signal	501	1334121	0.0-21.11-1.11	beast_fmri_test	276	1331731,/,1332411,/,1333091,/,1333770,/,1334451,/,1335130,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	2.0	11.0	stop	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	ITI
268842	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	502	1336167	0.0-21.12-0.12	beast_fmri_test	276	1335810,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
268641.00420595519	2750	n/a	484	71	2750	202.995794045	stim	stop-signal	503	1338919	0.0-21.12-1.12	beast_fmri_test	276	1336491,/,1337170,/,1337851,/,1338531,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2750.0	2.0	12.0	go	target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
271391.00420595519	202.9957940447255	n/a	484	71	2750	202.995794045	stim	stop-signal	503	1338919	0.0-21.12-1.12	beast_fmri_test	276	1336491,/,1337170,/,1337851,/,1338531,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2750.0	2.0	12.0	go	target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
272350	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	504	1339675	0.0-21.13-0.13	beast_fmri_test	276	1339211,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
272319.53376618517	2750	n/a	851	89	2750	34.4662338148	stim	stop-signal	505	1342429	0.0-21.13-1.13	beast_fmri_test	276	1339890,/,1340570,/,1341249,/,1341931,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2750.0	2.0	13.0	go	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
275069.53376618517	34.466233814794947	n/a	851	89	2750	34.4662338148	stim	stop-signal	505	1342429	0.0-21.13-1.13	beast_fmri_test	276	1339890,/,1340570,/,1341249,/,1341931,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2750.0	2.0	13.0	go	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
275688	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	506	1343013	0.0-21.14-0.14	beast_fmri_test	276	1342611,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
273854.59932085406	2750	n/a	742	89	2750	1836.40067915	stim	stop-signal	507	1345766	0.0-21.14-1.14	beast_fmri_test	276	1343291,/,1343971,/,1344651,/,1345331,/,1346011,/,1346691,/,1347370,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	14.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
276604.59932085406	1836.4006791459328	n/a	742	89	2750	1836.40067915	stim	stop-signal	507	1345766	0.0-21.14-1.14	beast_fmri_test	276	1343291,/,1343971,/,1344651,/,1345331,/,1346011,/,1346691,/,1347370,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	14.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
280835	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	508	1348160	0.0-21.15-0.15	beast_fmri_test	276	1348051,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
280454.74253046047	0.0	n/a	464	89	2750	384.25746954	stim	stop-signal	509	1350914	0.0-21.15-1.15	beast_fmri_test	276	1348730,/,1349410,/,1350091,/,1350771,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	2.0	15.0	stop	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	go_stim
283204.74253046047	2750.0	n/a	464	89	2750	384.25746954	stim	stop-signal	509	1350914	0.0-21.15-1.15	beast_fmri_test	276	1348730,/,1349410,/,1350091,/,1350771,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	2.0	15.0	stop	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
283204.74253046047	384.25746953961152	n/a	464	89	2750	384.25746954	stim	stop-signal	509	1350914	0.0-21.15-1.15	beast_fmri_test	276	1348730,/,1349410,/,1350091,/,1350771,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	2.0	15.0	stop	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	ITI
284526	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	510	1351851	0.0-21.16-0.16	beast_fmri_test	276	1351451,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
284226.99064385751	0.0	n/a	488	89	2750	297.009356142	stim	stop-signal	511	1354599	0.0-21.16-1.16	beast_fmri_test	276	1352132,/,1352811,/,1353490,/,1354168,/,1354847,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2750.0	2.0	16.0	stop	non-target	T	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	go_stim
286976.99064385751	2750.0	n/a	488	89	2750	297.009356142	stim	stop-signal	511	1354599	0.0-21.16-1.16	beast_fmri_test	276	1352132,/,1352811,/,1353490,/,1354168,/,1354847,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2750.0	2.0	16.0	stop	non-target	T	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
286976.99064385751	297.00935614248965	n/a	488	89	2750	297.009356142	stim	stop-signal	511	1354599	0.0-21.16-1.16	beast_fmri_test	276	1352132,/,1352811,/,1353490,/,1354168,/,1354847,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2750.0	2.0	16.0	stop	non-target	T	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	ITI
288121	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	512	1355446	0.0-21.17-0.17	beast_fmri_test	276	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
288106.92612075084	0.0	n/a	628	71	2750	17.0738792492	stim	stop-signal	513	1358199	0.0-21.17-1.17	beast_fmri_test	276	1355526,/,1356208,/,1356887,/,1357567,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	2.0	17.0	stop	target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	go_stim
290856.92612075084	2750.0	n/a	628	71	2750	17.0738792492	stim	stop-signal	513	1358199	0.0-21.17-1.17	beast_fmri_test	276	1355526,/,1356208,/,1356887,/,1357567,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	2.0	17.0	stop	target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
290856.92612075084	17.073879249200949	n/a	628	71	2750	17.0738792492	stim	stop-signal	513	1358199	0.0-21.17-1.17	beast_fmri_test	276	1355526,/,1356208,/,1356887,/,1357567,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	2.0	17.0	stop	target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	ITI
291444	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	514	1358769	0.0-21.18-0.18	beast_fmri_test	276	1358270,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
290381.68693374866	2750	n/a	860	89	2750	1062.31306625	stim	stop-signal	515	1361519	0.0-21.18-1.18	beast_fmri_test	276	1358922,/,1359601,/,1360281,/,1360963,/,1361643,/,1362322,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	2.0	18.0	go	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
293131.68693374866	1062.3130662513247	n/a	860	89	2750	1062.31306625	stim	stop-signal	515	1361519	0.0-21.18-1.18	beast_fmri_test	276	1358922,/,1359601,/,1360281,/,1360963,/,1361643,/,1362322,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	2.0	18.0	go	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
295813	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	516	1363138	0.0-21.19-0.19	beast_fmri_test	276	1363002,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
293946.52560673375	2750	n/a	560	71	2750	1870.47439327	stim	stop-signal	517	1365892	0.0-21.19-1.19	beast_fmri_test	276	1363682,/,1364362,/,1365042,/,1365722,/,1366402,/,1367082,/,1367762,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	2.0	19.0	go	target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
296696.52560673375	1870.4743932662525	n/a	560	71	2750	1870.47439327	stim	stop-signal	517	1365892	0.0-21.19-1.19	beast_fmri_test	276	1363682,/,1364362,/,1365042,/,1365722,/,1366402,/,1367082,/,1367762,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	2.0	19.0	go	target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
300988	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	518	1368313	0.0-21.20-0.20	beast_fmri_test	276	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
300721.57479971671	2750	n/a	518	89	2750	271.425200283	stim	stop-signal	519	1371068	0.0-21.20-1.20	beast_fmri_test	276	1368442,/,1369122,/,1369802,/,1370482,/,1371162,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2750.0	2.0	20.0	go	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
303471.57479971671	271.42520028318449	n/a	518	89	2750	271.425200283	stim	stop-signal	519	1371068	0.0-21.20-1.20	beast_fmri_test	276	1368442,/,1369122,/,1369802,/,1370482,/,1371162,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2750.0	2.0	20.0	go	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
